x,y,x0,y0,biomass,log_biomass,scaled_biomass
-0.4274949925432116,-1.0833035372530448,0.28110769226231913,0.16348918554698716,23620229.49393858,7.373284112899298,0.12297616727189133
-0.4274949925432116,-1.0662985705637318,0.38156483409545455,0.21127692217554825,30305769.239031278,7.4815253120063705,0.15778370604734565
-0.42749499254321827,-1.049304224202967,0.32566174582203433,0.13524941061851828,30478742.852324024,7.483997049821164,0.1586842744354458
-0.4274949925432116,-1.0323204755010529,0.3027883714887615,0.17438154898677732,22082396.82272078,7.34404620992621,0.11496960798505668
-0.4274949925432116,-1.0153473018424162,0.2961587130499171,0.1403769735953115,23100270.583201088,7.363617066996166,0.120269057504064
-0.427494992543205,-0.9983846806654214,0.2525778909110834,0.19841978948412692,22754299.65296244,7.357063473042388,0.11846779731736012
-0.42749499254321827,-0.981432589462167,0.36510760298452666,0.15791310799127442,36696704.36983968,7.564627063209569,0.19105741779818985
-0.427494992543205,-0.9644910057783257,0.3253516476635081,0.1019480593234585,15304598.871805489,7.184821951375735,0.07968173685066589
-0.4274949925432116,-0.9475599072129367,0.223766150830681,0.04111351767243485,7632664.392969489,6.882676166942616,0.03973864070037496
-0.4274949925432116,-0.9306392714182152,0.25546291268736343,0.11605122743048275,13061289.275962047,7.115986048133544,0.06800218834450608
-0.4274949925432116,-0.9137290760993858,0.3328103717592499,0.08215965315068699,23312649.24104605,7.367591629393205,0.12137478398986397
-0.427494992543205,-0.8968292990144882,0.47939690845245164,0.2049945268352993,56277898.31247656,7.7503378704198305,0.29300478381726275
-0.42749499254321827,-0.8799399179741733,0.34231470805190595,0.05040104512131377,17729663.744305834,7.248700498975013,0.0923075745243566
-0.4274949925432116,-0.8630609108415501,0.4370386601403843,0.14661307569417964,38802873.75285696,7.588863890769241,0.20202296063575356
-0.427494992543205,-0.8461922555319862,0.3626894738329801,0.146256362599029,31815371.795952924,7.502637002787936,0.16564328830084202
-0.4274949925432116,-0.829333930012924,0.4148307636583417,0.21954646749014767,48430109.23541061,7.685115448610499,0.2521461197427479
-0.42749499254321827,-0.8124859123036995,0.4260927314936559,0.2109341843481475,30788827.460121863,7.488393149854959,0.16029869637011718
-0.4274949925432116,-0.7956481804753862,0.3842460573774075,0.16658681060400116,40143005.88074988,7.603609889042015,0.2090002134506971
-0.4274949925432116,-0.7788207126505683,0.4224420007925805,0.1146331414148129,38123611.67365699,7.58119403718243,0.19848645617060498
-0.4274949925432116,-0.7620034870032001,0.4842354211698389,0.19146823590023893,55461185.44100269,7.743989148057999,0.28875265668525285
-0.4274949925432116,-0.7451964817584115,0.5043567154026309,0.24460701333531426,52581453.79566979,7.720832589505393,0.2737596456899322
-0.427494992543205,-0.7283996751923375,0.4279423472905745,0.23909492411448982,41724186.0472389,7.620387873244858,0.2172324567780132
-0.4274949925432116,-0.7116130456319316,0.41006546492319246,0.21286839517254158,48926795.669762105,7.689546773730307,0.2547320638822053
-0.4274949925432116,-0.6948365714547968,0.44202994935714246,0.24077113150589163,41532299.38071741,7.61838597591396,0.21623341962617484
-0.427494992543205,-0.6780702310890101,0.4178372117039682,0.19737893630977654,25094363.178110138,7.39957617902816,0.13065108467996867
-0.427494992543205,-0.6613140030129433,0.5063031096945025,0.21847094078402526,63494363.957676046,7.802735177091781,0.33057653080319477
-0.427494992543205,-0.644567865755087,0.48558989145450276,0.20230650596404867,59900903.94768532,7.777433376254579,0.3118675703594838
-0.4274949925432116,-0.6278317978938817,0.4873043476464424,0.2570388709136656,68148113.91296443,7.833453840676534,0.35480577603935837
-0.4274949925432116,-0.6111057780575601,0.4650846234585393,0.21391734372049576,65693501.40199041,7.817522409973076,0.34202610178536
-0.4274949925432116,-0.5943897849239344,0.39127163715444263,0.14155810876403646,50580524.10525306,7.703983325104078,0.2633420219165846
-0.427494992543205,-0.5776837972202795,0.4211128263245702,0.06588430382922593,34586163.13922377,7.538902385666064,0.18006911340948564
-0.42749499254321827,-0.5609877937230977,0.36352247181969816,0.10455919210089322,40885306.32209138,7.611567255934171,0.2128649203225688
-0.42749499254321827,-0.544301753258014,0.27385041331925847,0.12266876751213557,24357466.452068716,7.386632113061474,0.12681451166669483
-0.4274949925432116,-0.5276256546995668,0.31863145844166424,0.1312000776526096,19927936.93378216,7.299462340112867,0.10375264585728874
-0.42749499254321827,-0.5109594769710469,0.2345964705497647,0.10109138532372045,15729801.734206423,7.196723248606583,0.08189550951297311
-0.4274949925432116,-0.49430319904432946,0.2290077688005005,0.06475966080552172,19435162.422834292,7.288588174452539,0.10118706872345096
-0.42749499254321827,-0.4776567999397222,0.26397529311245066,0.048703336216688986,18216444.740327507,7.260463620698452,0.09484194707170636
-0.4274949925432116,-0.4610202587257726,0.40259597343796405,0.17370983421724914,25597398.71353233,7.408195833211855,0.13327008472667268
-0.4274949925432116,-0.4443935545191292,0.38844059828343486,0.12885067130109326,32523387.36043194,7.512195771710833,0.16932949467368094
-0.4274949925432116,-0.427776666484353,0.319539588336169,0.09502975395081642,18044308.371066608,7.256340240433445,0.09394573770400158
-0.4274949925432116,-0.4111695738337638,0.23946431163665702,0.05357731407405728,12456647.310212992,7.095401168277884,0.06485418542020586
-0.4274949925432116,-0.3945722558272851,0.14524724733961852,0.011658511433428708,7659979.153124809,6.884227587688064,0.039880852041493144
-0.4274949925432116,-0.37798469177226474,0.23993477166020485,0.07072968953542594,11468867.373554826,7.059520530568813,0.05971141613638221
-0.4274949925432116,-0.3614068610233194,0.12923009884686593,0.04945447661919681,6446104.372903533,6.8092973331665565,0.033560944436110664
-0.42749499254321827,-0.3448387429821711,0.16552646828336695,0.13784717250616058,7411279.652330697,6.869893200957046,0.038586025019683674
-0.42749499254321827,-0.3282803170975017,0.061119994126421905,0.0869397715292228,5869319.180069961,6.768587727570132,0.0305579747836755
-0.42749499254321827,-0.31173156286476134,-0.06814220694444366,0.051390399062812404,1921053.651752986,6.283539494135452,0.010001757826987994
-0.427494992543205,-0.29519245982603287,-0.3919279386702172,-0.027416482550204558,579219.367961131,5.762843075388699,0.003015642921665359
-0.42749499254321827,-0.2786629875698715,-0.2261563393370166,0.009470881430412595,2512886.9230645746,6.400172946294929,0.013083073670619476
-0.4274949925432116,-0.2621431257311307,-0.30630552189556914,-0.03137597421994569,2141356.5979094654,6.330688995929925,0.01114874126184336
-0.4274949925432249,-0.24563285399082171,-0.4656447114900464,-0.06150995671985493,731220.6790070385,5.8640484647986115,0.0038070212889892313
-0.427494992543205,-0.2291321520759505,-0.37290974259275084,-0.056729285802773206,700705.3954261765,5.845535461570633,0.003648146769207267
-0.4274949925432116,-0.2126409997593489,0.038699326625744095,0.0011740208615768134,2275263.4949811175,6.357031698922718,0.011845913022065642
-0.42749499254321827,-0.19615937685954185,0.1101668216987087,0.07192546448141275,2311433.2140558064,6.363881349564688,0.01203422674798637
-0.42749499254321827,-0.17968726324056883,-0.03275912666619184,0.009209833390933342,1789412.091871351,6.252710367742534,0.0093163802995558
-0.4274949925432116,-0.1632246388118508,0.16116747054792,0.06854328475902186,4768067.434353679,6.6783423889638485,0.024824426812669498
-0.427494992543205,-0.14677148352800656,0.18165676516476653,0.0875972589212128,5351601.084051549,6.7284837330385345,0.027862531575048616
-0.4274949925432116,-0.1303277773887479,0.074642771653688,0.08666160698278812,2896676.1802355647,6.46189994808701,0.015081230881544385
-0.42749499254321827,-0.1138935004386703,0.19941023586927306,0.1128609143429533,10278393.853456005,7.011925255215803,0.05351334465794891
-0.4274949925432116,-0.09746863276712515,-0.03813701079168427,0.04512581050549733,1777424.6767011583,6.249791205358948,0.009253969120464355
-0.42749499254321827,-0.08105315450809471,0.0700702543816977,0.045373024855492994,2890216.600819364,6.460930391204873,0.015047599780754421
-0.4274949925432116,-0.06464704583999539,0.12248585829114693,0.002464790018534407,3341000.883059375,6.523876590426447,0.01739455933550866
-0.42749499254321827,-0.048250286985555293,0.1324795685028866,-0.013646172327293427,1920247.5072704926,6.283357210012958,0.00999756072302887
-0.42749499254319834,-0.03186285821165829,0.020938835275446543,-0.02008363831735108,2394065.8415950984,6.37913609020081,0.01246444457584429
-0.4274949925432116,-0.015484739829190897,0.14971552923716905,-0.01474453404177339,4071126.432841629,6.609714590031773,0.02119587895276917
-0.4274949925432116,0.0008840878071058455,-0.2724137098797432,-0.09842590294531493,391219.40129742026,5.592420384120371,0.0020368414517863546
-0.427494992543205,0.01724364429877686,-0.3061449936563792,-0.0776429965422697,40581.33101274818,4.608326287202308,0.0002112823057887893
-0.427494992543205,0.03359394920380878,-0.08352128078676196,0.009504090160937036,142565.76965454966,5.154015263000524,0.0007422532427461357
-0.4274949925432116,0.049935022036767876,-0.053485318003374464,-0.008551680114633347,199883.98903779685,5.300778007969951,0.0010406743455728474
-0.4274949925432116,0.06626688226896345,0.10610661820604944,0.024601647147307983,119786.3379470259,5.078407288065269,0.0006236545981079901
-0.4274949925432116,0.08258954932857301,0.1582566700482467,0.006547928086156094,138395.41084718704,5.1411216892769005,0.0007205407211802619
-0.42749499254321827,0.09890304260080313,0.2912095436092379,0.015205713969652044,99326.94812587649,4.997067091744226,0.000517135000338114
-0.427494992543205,0.11520738142802478,0.3828536664246817,0.06527036442091967,33596.528084777296,4.526294399070467,0.00017491668565576852
-0.42749499254321827,0.13150258510992147,-0.03418955495136388,0.10244036248102119,22933.351023457944,4.360467518518198,0.00011940000889023951
-0.4274949925432116,0.14778867290362974,-0.22747970595007658,0.15257094412173222,29157.236490890384,4.4647463593705154,0.00015180399465678253
-0.427494992543205,0.16406566402387945,0.02494326755955969,0.14303697859643408,2602833.299914431,6.415446354338356,0.013551369742333216
-0.4274949925432116,0.18033357764315236,0.1514575771764694,0.13210674578000423,4807898.80977108,6.681955318641001,0.025031804555855977
-0.42749499254321827,0.19659243289180448,0.18226331329361986,0.11033214381154093,7817275.143481329,6.893055398025015,0.04069979658334212
-0.427494992543205,0.2128422488582117,-0.08288338693274666,-0.03026268379163993,246522.09013639018,5.391855841237985,0.001283490568989127
-0.4274949925432116,0.2290830445889206,-0.28301086681955184,-0.05569370007052928,930.3068248592317,2.9686262070129192,4.843541750406351e-06
-0.42749499254321827,0.245314839088781,-0.1938104051824832,-0.05406465482199137,10990.30733801052,4.041009837403996,5.721984512959579e-05
-0.4274949925432116,0.26153765132107637,-0.2281087870826137,-0.035947725877243215,129.8414626456797,2.1134133991115354,6.760055160869496e-07
-0.427494992543205,0.27775150020768463,-0.12363008556075376,0.006391798693353773,0.0,0.0,0.0
-0.42749499254321827,0.29395640462919825,-0.20532004504878548,-0.05842907665648913,0.0,0.0,0.0
-0.4274949925432116,0.3101523834250672,-0.27968722024633547,-0.0664179346352584,76322.0481793806,4.882650016584238,0.00039736247972736407
-0.427494992543205,0.3263394553937342,0.11435512825131676,0.013866523577546575,682977.3214642555,5.834406282998586,0.003555847471712756
-0.42749499254321827,0.3425176392927883,0.1799925031458934,-0.025830363053841114,675118.6478361711,5.829380104049402,0.003514932138401938
-0.42749499254321827,0.3586869538390742,0.13114990700128684,0.03679134442945062,2078069.2433822304,6.317660014596418,0.010819242503224864
-0.427494992543205,0.3748474177088406,0.14821876572872034,0.05229511073409543,2602021.780349821,6.4153109275238585,0.013547144653591065
-0.42749499254319834,0.3909990495378936,0.1486013015512745,0.04455675375411019,1882515.086827077,6.2747384654036775,0.009801110961640498
-0.4274949925432116,0.407141867921696,-0.011735930619657059,-0.05873687288941389,2435407.9661307447,6.386571722264683,0.012679687870731654
-0.427494992543205,0.423275891415518,0.011210246086877061,-0.07034466417948138,1803756.6727472022,6.256177950716618,0.009391063806660865
-0.4274949925432116,0.43940113853458823,-0.10096155006439256,-0.08725094390477298,1071929.2009962313,6.03016610193133,0.005580883316953607
-0.4274949925432116,0.45551762775419785,0.05787365766665849,-0.03488313258982703,957765.4214185029,5.981259153485227,0.00498650196018716
-0.4274949925432116,0.4716253775098518,0.10170756938776869,0.006779721053193137,519584.1984026022,5.715655934835736,0.002705158868629413
-0.4274949925432116,0.4877244061973934,0.19765786790379836,0.0020075017105726316,907525.5712132975,5.9578588709317,0.00472493362004315
-0.4274949925432116,0.5038147321731402,0.005575818642261471,-0.0696733797325787,909640.9639439136,5.958870009742799,0.004735947183241287
-0.42749499254321827,0.5198963737540088,-0.21165439596527133,-0.10332867698102027,829097.277050864,5.918605488822794,0.00431660519866843
-0.4274949925432116,0.5359693492176578,-0.27871341376534275,-0.10779328003140325,891807.3153835759,5.950271030491375,0.004643098223031691
-0.4274949925432116,0.5520336768025955,-0.26538995147847527,-0.09267685211123146,746687.8650139496,5.873139093339366,0.0038875495181539595
-0.4274949925432116,0.5680893747083352,-0.18091732246814585,-0.07575256747168727,673986.9398475178,5.8286514810945045,0.0035090400232998696
-0.42749499254321827,0.5841364610955126,-0.21493846805195402,-0.09264764051789909,817346.1192656904,5.912406004947803,0.00425542406807024
-0.4274949925432116,0.6001749540860014,-0.17070046594026003,-0.09293204854346744,1476321.26549517,6.16918087554233,0.007686306813368356
-0.4274949925432116,0.6162048717630708,0.09178322584477165,-0.10081306359989607,3074864.155483488,6.4878259338261985,0.016008947280555307
-0.4274949925432116,0.6322262321714908,-0.012664221313092782,-0.10880620112236514,2538590.5194877535,6.404592653820255,0.013216896662222382
-0.4274949925432116,0.6482390533176569,-0.043791493746949885,-0.10609399328228669,2874203.473743234,6.458517509934574,0.014964229168527066
-0.427494992543205,0.6642433531697411,0.22289391167743203,-0.05754852540041848,9880169.937849622,6.994764414469779,0.051440034960858735
-0.4274949925432116,0.6802391496577813,0.220320417107492,-0.01190643115715231,8719654.603813946,6.94049928233755,0.04539793753430368
-0.42749499254321827,0.6962264606738496,0.30101377951198355,0.08908685022544056,1920657.3032733165,6.283449882001558,0.009999694281545037
-0.42749499254321827,0.712205304072134,0.2709058774138137,0.05274591083553943,1545346.4749684148,6.189025865830307,0.008045679092470783
-0.4274949925432116,0.7281756976691071,-0.059082608641108356,-0.08772199555958539,995308.4007973671,5.997957669702421,0.0051819654171855415
-0.4274949925432116,0.7441376592436001,-0.059595271214902754,-0.096201941964233,1077875.7197619416,6.03256868911313,0.005611843223020781
-0.4274949925432116,0.760091206536987,0.16967005290097936,-0.019100143343272178,2013804.7586847246,6.304017362773659,0.010484656422178088
-0.4274949925432116,0.7760363572532426,0.2512183799037826,-0.03161918670163106,4285805.656832833,6.632032473733643,0.02231358308710525
-0.427494992543205,0.7919731290591218,0.6621843851032158,-0.3163972830432061,1741722.0862046145,6.24097885902033,0.009068087448905256
-0.41054286844859667,-1.8774165611874885,-0.1728420965460383,-0.009574970039732041,800934.4905373901,5.903596996032316,0.004169978700140451
-0.41054286844859,-1.859897575213109,-0.3500365016445672,-0.043300361425382405,1692166.9339827374,6.228443204407143,0.008810083914672641
-0.41054286844859,-1.8423903143509688,-0.2889918062750932,0.009054244159793256,2096711.4080034867,6.3215386581540844,0.01091630091475986
-0.41054286844859667,-1.8248947532212996,-0.2084278410382644,-0.0019156297796933616,4640973.1081073135,6.666609051928093,0.024162723964786827
-0.41054286844859,-1.8074108665081405,-0.3538456987111502,-0.022010299593144995,1237243.011351876,6.092455009349318,0.006441571770461921
-0.4105428684485834,-1.7899386289591073,-0.26484779875057535,0.002635422944651674,556145.4819247648,5.745188413403175,0.002895511232447483
-0.4105428684485834,-1.7724780153851747,-0.37353164518544396,-0.03376553403646312,907779.0288378447,5.9579801456185475,0.004726253219721073
-0.4105428684485834,-1.7550290006604325,-0.2637234424951794,-0.03965765828539007,181465.94982597977,5.258795146231714,0.0009447828187138931
-0.41054286844859,-1.7375915597218472,-0.3258726612131822,-0.047243796219196436,336765.91952276975,5.527328134751305,0.0017533352951262444
-0.4105428684485834,-1.7201656675690677,0.24227520623024307,-0.01638709976635135,637877.5343782976,5.804737306857549,0.0033210403136352826
-0.4105428684485834,-1.702751299264174,-0.14727370371072818,-0.0515817572703711,434289.76882101595,5.637779598192727,0.0022610826566570675
-0.41054286844859,-1.6853484299314505,-0.3878022162243955,-0.066653279669821,615578.1346422061,5.789283185277567,0.0032049409034787435
-0.4105428684485834,-1.6679570347571677,-0.24067867035544777,-0.03797405125723622,1300069.4311625212,6.113966546741878,0.0067686707223883055
-0.41054286844859,-1.650577088989372,-0.3817179698330625,-0.04660993248100996,205703.48985651135,5.313241659767494,0.0010709729464524363
-0.41054286844859,-1.6332085679376214,-0.3258931179376785,-0.039833707654924985,387300.5587076098,5.5880481234861,0.002016438422173098
-0.4105428684485834,-1.61585144697282,-0.29393520698356246,0.007439504047006455,1447347.2185457945,6.1605727308489175,0.0075354565752237855
-0.4105428684485834,-1.5985057015269417,-0.2700983901423184,0.054930657877272894,2324894.1791012213,6.366403190138531,0.012104309804947812
-0.41054286844859,-1.5811713070928657,-0.3499178501110703,-0.042035018275816294,779440.3354751468,5.891782876464389,0.004058071709186755
-0.41054286844859,-1.5638482392241133,0.033380875703569804,0.12272931711177196,14277038.464180969,7.1546381295652814,0.07433185485216821
-0.4105428684485834,-1.546536473534637,0.0068459920916787275,0.1172220184590318,17860841.310126454,7.2519019118728005,0.0929905363169512
-0.41054286844859,-1.5292359856986224,-0.12970071553108756,0.08573427547899226,6043815.640955746,6.781311208258524,0.03146647171287554
-0.4105428684485834,-1.5119467514502674,-0.261728425237735,0.002122825899782339,1025184.2091138884,6.010801908136945,0.005337510578245823
-0.41054286844859,-1.4946687465835486,-0.16518646196491596,0.00934237891509654,376851.54966947436,5.576170305494813,0.0019620367880302547
-0.41054286844859667,-1.4774019469520285,-0.34253621481825425,-0.025021812124234814,753543.3095092326,5.87710821821713,0.003923241647614067
-0.41054286844859,-1.4601463284686274,-0.3194997950853854,-0.009566033697783994,583674.7134612054,5.7661708787784764,0.0030388391955885993
-0.4105428684485834,-1.442901867105424,-0.30763031423348014,0.014149148520490807,1084063.0950163305,6.035054559896084,0.005644057122316423
-0.4105428684485834,-1.4256685388934285,-0.3826144751395711,-0.020886084638884958,433759.5702114627,5.637249069918072,0.0022583222350061063
-0.41054286844859,-1.408446319922384,-0.38427529156422946,-0.06694306238917506,157827.0521422848,5.198181444939206,0.0008217094575334188
-0.41054286844859,-1.391235186340566,-0.2843889410927201,0.018929426605008192,384251.0007195473,5.584615007222951,0.002000561228713079
-0.41054286844859,-1.374035114354531,-0.26403474648925224,0.07201329966120575,1283669.6480607092,6.108453272577291,0.006683287027430189
-0.41054286844859,-1.3568460802289672,-0.027787627127031693,0.03286628081523448,1083715.4164189696,6.0349152514779885,0.005642246971345752
-0.41054286844859,-1.3396680602864448,0.34705818388428245,0.031056236763380124,474178.4877933189,5.675941847312821,0.0024687589528530132
-0.4105428684485834,-1.322501030907232,-0.25694296165824254,0.03661963858167509,2015691.78431385,6.304424125687637,0.010494481016789806
-0.41054286844859,-1.305344968529068,-0.20433797180109334,0.04642005944675285,2528444.4605178162,6.402853418417227,0.013164072304806308
-0.41054286844859,-1.2881998496469937,-0.001118938448947229,0.08855027687675916,7052320.648176201,6.848332050162698,0.036717143832480016
-0.41054286844859667,-1.271065650813108,0.13608170142285728,0.10572002536034027,7071317.806663513,6.8495003562057555,0.03681605048114005
-0.41054286844859,-1.2539423486363874,-0.058363772622390064,0.16157300609798278,4886241.038671382,6.688974886948283,0.02543968488776252
-0.41054286844859,-1.2368299197824906,-0.048686074369200805,-0.03768203702485276,4408428.38161049,6.6442837897298554,0.022952005026124177
-0.41054286844859,-1.2197283409735427,-0.18250548674107525,-0.027972714552436346,3139391.531976454,6.496845482496177,0.016344902079269336
-0.41054286844859,-1.2026375889879375,0.20008917465823584,0.11890835821545874,22658439.037510246,7.355229987577403,0.11796870940275453
-0.4105428684485834,-1.185557640660145,0.04200310591887402,0.04320480615957769,14277276.1601042,7.154645359998174,0.0743330923902549
-0.4105428684485834,-1.1684884728805074,-0.14783432516159256,0.08015596253608323,1828006.023506157,6.261977622454254,0.009517315425678083
-0.4105428684485834,-1.151430062595045,-0.11248316093510524,0.07751257637995537,4113760.5334852412,6.614239007336137,0.021417848781368043
-0.41054286844859,-1.1343823868052598,0.04741433923112916,0.13234428943510734,13045503.453119926,7.115460844087279,0.0679200011671607
-0.41054286844859,-1.1173454225679278,0.15899570748680364,0.05628748249682586,29703911.852948055,7.472813647441,0.1546502007355625
-0.41054286844859,-1.100319146994934,0.05971595372860113,0.034719724717230206,12914987.75205668,7.111093998645866,0.06724048530175894
-0.4105428684485834,-1.0833035372530475,0.14444433462574482,0.03466053764591933,23954117.41727309,7.379380174030761,0.12471451859149157
-0.4105428684485834,-1.0662985705637293,0.293545197496658,0.10854200386338676,30350638.047115564,7.482167825474828,0.15801731063826124
-0.41054286844859667,-1.049304224202967,0.26846386203055816,0.11713279840398692,27910349.98534856,7.4457652824131255,0.14531221507801406
-0.4105428684485834,-1.0323204755010529,0.27947641329560957,0.1254473648712452,22238341.878230073,7.3471024025152065,0.1157815190309022
-0.41054286844859,-1.0153473018424162,0.3508412771097692,0.1655861876900874,23007941.54201644,7.3618777652599885,0.11978835634848502
-0.41054286844859,-0.9983846806654189,0.3536003122327812,0.10361665793545123,21765845.443189025,7.337775540971052,0.11332151750357194
-0.41054286844859,-0.9814325894621645,0.407295171395216,0.19000272041375588,35599789.67890701,7.55144743219872,0.18534645023330026
-0.4105428684485834,-0.9644910057783257,0.32872337842034316,0.18226441886450495,22405344.174864143,7.350351619621356,0.11665099840539057
-0.41054286844859,-0.9475599072129367,0.3238634174014672,-0.012393919266692761,9084589.838531286,6.958305324061915,0.04729793331882911
-0.41054286844859,-0.9306392714182178,0.1983140687438712,0.053081932394218594,8644614.712312222,6.936745641676387,0.045007250464487156
-0.41054286844859,-0.9137290760993858,0.25615102538130224,0.005744903410876982,14172237.266978115,7.151438414538698,0.07378621876676016
-0.4105428684485834,-0.8968292990144882,0.40411284182360035,0.1875410474344441,29352564.092619553,7.467646045026099,0.15282094666519666
